V101_codierer,V102_gruppe,Fallzahl,V103_teilnehmer,V104_start,V105_end,V201_adressat,V202_bezug,V203_thema,V204_bewertung_merkel,V205_bewertung_steinbrueck,V206_persuasion,V300_transkript,V301_primaermuster,V302_sekundaermuster,V401_zustimmung,V402_ablehnung,Dauer,Gewichtungsfaktor,ValideKH
4,12,354,2,1:21:17,1:21:18,99,31,99,9,9,3,(lacht),20,99,0,0,1,1,1
4,12,355,2,1:21:20,1:21:22,99,61,99,9,9,3,(lacht),20,99,0,0,2,1,1
4,12,356,1,1:21:20,1:21:22,99,61,99,9,9,3,(lächelt),20,99,0,0,2,1,1
4,12,357,1,1:21:30,1:21:31,99,72,99,9,9,3,Da lacht sie.,40,99,0,0,1,1,1
4,12,358,2,1:21:44,1:21:48,99,61,12,9,9,3,Uuh. (schmerzverzerrtes Gesicht) (...) BURN!,20,40,0,0,4,1,1
4,12,359,2,1:22:08,1:22:10,80,61,12,9,9,3,"(lacht) Ah da ist der Stefan, der Raab! (...)",20,40,0,0,2,1,1
4,12,360,1,1:22:08,1:22:11,80,61,12,9,9,3,(lacht) Ja.,20,40,0,0,3,1,1
4,12,361,2,1:22:20,1:22:21,80,61,12,9,9,3,"Sag ich doch, Raab wählt CDU!",40,99,0,0,1,1,1
4,12,362,1,1:22:36,1:22:37,99,61,12,9,9,3,(lächelt),20,99,0,0,1,1,1
4,12,363,1,1:22:57,1:22:58,99,61,12,9,9,3,(lacht),20,99,0,0,1,1,1
4,12,364,2,1:23:09,1:23:10,30,32,99,9,3,2,Du sprichst mit der falschen Kamera.,40,99,0,0,1,1,1
4,12,365,1,1:23:12,1:23:13,80,32,99,9,2,2,Komm jetzt. (winkt ab),40,60,0,0,1,1,1
4,12,366,2,1:23:14,1:23:21,80,32,99,9,3,2,"Nein, ja aber man muss auch als Politiker heutzutage einfach Medienprofi sein. Und ich kann nicht mit der Kamera sprechen, bei der das Licht nicht an ist",60,40,0,0,7,1,1
4,12,367,1,1:23:22,1:23:26,80,32,99,9,2,2,"Ja, aber das war jetzt drei Sekunden. Das kann ja mal passieren.",60,40,0,0,4,1,1
4,12,368,1,1:23:36,1:23:37,99,21,15,9,9,3,(lacht laut auf),20,99,0,0,1,1,1
4,12,369,2,1:23:39,1:23:46,80,21,15,1,3,1,"Aber sie hat Recht. (.) Weil schon allein dadurch, dass sie sich der ganzen Geschichte öffnet, steht sie besser da als er, der sagt, ""ne, entweder ich gewinne, oder ich mache gar nichts."" (imitiert Steinbrück, mit verschränkten Armen)",60,40,0,0,7,1,1
4,12,370,1,1:23:40,1:23:40,80,21,15,1,9,2,Ja.,60,99,0,0,1,1,1
4,12,371,1,1:23:49,1:23:52,80,21,15,2,2,2,"Ja, aber sie ist ja auch in der eindeutig // besseren Situation dafür. (lacht) //",60,40,0,0,3,1,1
4,12,372,2,1:23:51,1:24:10,80,21,15,1,3,2,"// Ja klar! // Aber das ist ja genau das was ich meine. Er ist theoretisch viel zu passiv, wenn du auch mal darauf achtest: Sie hat ihn jetzt schon vier oder fünfmal persönlich angesprochen, er hingegen schaut sie nur an, aber hat sie nicht einmal, wirklich mit ihr kommuniziert. (...) Und das wirkt passiv.",60,40,0,0,19,1,1
4,12,373,1,1:24:20,1:24:21,99,71,15,9,9,3,(lächelt),20,99,0,0,1,1,1
4,12,374,1,1:24:48,1:24:50,80,21,15,3,9,2,(lächelt) Da muss sie selber grinsen.,40,60,0,0,2,1,1
4,12,375,2,1:25:30,1:25:34,80,10,50,2,2,3,Theoretisch haben sie auch die gute Reihenfolge gemacht. Erst scheiße angefangen und dann besser geworden.,60,99,0,0,4,1,1
4,12,376,1,1:25:52,1:26:00,80,41,50,9,9,2,"(lacht, schlägt die Hände vor das Gesicht) Alter! (Hände bleiben vor dem Gesicht) Das macht einen richtig guten Eindruck (ironisch)",20,60,0,1,8,1,1
4,12,377,2,1:25:52,1:25:56,80,41,50,9,9,2,"(lacht, schüttelt den Kopf) Boah ey, das ist ja so bitter.",20,60,0,1,4,1,1
4,12,378,2,1:26:00,1:26:03,80,41,50,9,9,2,"Ja, der Steinbrück kann das nicht alleine, wir müssen uns um den kümmern! (mit verstellter Stimme, legt Hand gespielt fürsorglich auf ihr Bein)",40,70,0,0,3,1,1
4,12,379,1,1:26:02,1:26:05,80,41,50,9,9,2,"Ja. (nickt, schüttelt den Kopf, stöhnt, nimmt Hände vors Gesicht)",40,20,0,1,3,1,1
4,12,380,1,1:26:09,1:26:11,80,12,50,9,9,3,"meinst du sagen das, wie oft sagen die das heute abend noch?",40,99,0,0,2,1,1
4,12,381,2,1:26:11,1:26:11,80,10,99,9,9,3,Moment mal.,10,99,0,0,1,1,1
4,12,382,1,1:26:41,1:26:42,99,31,15,9,9,3,(lächelt),20,99,0,0,1,1,1
4,12,383,2,1:27:10,1:27:12,80,31,15,9,3,2,"Ich hab den Satz verstanden, aber er hat keinen Sinn ergeben.",30,60,0,0,2,1,1
4,12,384,1,1:27:15,1:27:16,80,31,15,9,9,2,Er will nicht mit den // Linken. //,30,99,0,0,1,1,1
4,12,385,2,1:27:16,1:27:23,80,31,15,9,3,2,"// Jaja, das hab schon, aber das was er gerade gesagt hat, spricht nicht mit dem, oder ist nicht das, was er ausgedrückt hat.",30,60,0,0,7,1,1
4,12,386,1,1:27:29,1:27:30,80,31,12,9,9,3,(lächelt),20,99,0,0,1,1,1
4,12,387,2,1:27:30,1:27:39,80,31,12,9,3,1,"(lacht höhnisch, wendet sich vom Bildschirm ab) Wir sind toll, wählt uns, wir sind die besten. (ironisch) (..) Er will Prom-King werden.",20,70,0,1,9,1,1
4,12,388,1,1:28:18,1:28:20,99,61,15,9,9,3,(lächelt),20,99,0,0,2,1,1
4,12,389,2,1:28:21,1:28:22,99,61,15,9,9,3,Uhh. (verzieht das Gesicht),20,99,0,0,1,1,1
4,12,390,2,1:28:53,1:28:55,99,61,99,9,9,3,"(schüttelt den Kopf, streckt fragend die Hand aus)",99,99,0,1,2,1,1
4,12,391,1,1:29:06,1:29:07,80,61,50,9,9,3,Sind die schon fertig?,40,99,0,0,1,1,1
4,12,392,2,1:29:15,1:29:17,80,31,99,9,3,3,"Falsche Kamera, falsche Kamera! (mit verstellter Stimme, Grimasse und Geste)",40,99,0,0,2,1,1
4,12,393,1,1:31:45,1:31:46,99,21,10,9,9,3,(lächelt),20,99,0,0,1,1,1
4,12,394,2,1:31:56,1:31:57,80,22,99,3,9,1,"Boah, ist ihre Körpersprache beschissen.",60,99,0,0,1,1,1
4,12,395,1,1:33:11,1:33:15,80,71,12,9,9,3,"(lächelt, lacht)",20,99,0,0,4,1,1
4,12,396,2,1:33:13,1:33:15,80,71,12,9,9,3,"(zeigt Partnerin den gestreckten Daumen, ironisch)",20,60,0,0,2,1,1
4,13,4,1,0:00:13,0:00:13,80,10,99,9,9,3,(pfeift),10,99,0,0,1,1.019,1
4,13,5,2,0:00:14,0:00:14,80,10,99,9,9,3,Sehr schön,10,99,0,0,1,1.019,1
4,13,8,1,0:01:07,0:01:10,80,32,99,9,3,2,"Man merkt jetzt schon, wie scheiße eingeübt der Text einfach nur ist.",60,99,0,0,3,1.019,1
4,13,9,2,0:01:11,0:01:11,80,32,99,9,9,3,Mh? (fragend),60,99,0,0,1,1.019,1
4,13,10,1,0:01:11,0:01:13,80,32,99,9,3,2,Du merkst jetzt schon wie scheiße das einfach nur eingeübt ist.,60,99,0,0,2,1.019,1
4,13,11,2,0:01:12,0:01:12,80,32,99,9,3,2,Ja.,60,99,0,0,1,1.019,1
4,13,12,2,0:01:46,0:01:48,80,62,99,9,9,3,"Da ist er, Stefan. (zeigt auf Fernseher, lacht)",40,70,0,0,2,1.019,1
4,13,13,1,0:01:48,0:01:51,80,62,99,9,9,3,"(lacht, mit verstellter Stimme:) Boah geil.",70,99,0,0,3,1.019,1
4,13,14,1,0:02:11,0:02:14,80,22,99,2,2,3,"Ihr Blick ey. So ""Jaja, red weiter.""",40,99,0,0,3,1.019,1
4,13,15,2,0:02:37,0:02:44,80,62,99,9,9,3,"(lacht, schüttelt den Kopf) Irgendwie das / (..) (lacht) Ich finde das einfach so Comedy-Charakter wenn Stefan Raab redet.",20,60,0,1,7,1.019,1
4,13,16,1,0:02:43,0:02:44,80,62,99,9,9,3,(lacht),20,60,0,0,1,1.019,1
4,13,17,2,0:02:57,0:03:00,80,22,99,9,9,3,"Hat die gerade eine Kette in Deutschlandfarben an? (lächelt, zeigt auf den Fernseher)",40,30,0,0,3,1.019,1
4,13,18,1,0:03:00,0:03:02,80,22,99,2,9,3,"So ganz, GANZ sneaky.",40,60,0,0,2,1.019,1
4,13,19,2,0:03:03,0:03:09,80,22,99,9,9,3,Hast du das gesehen? (lacht) (...) Erfasst.,30,20,0,0,6,1.019,1
4,13,20,1,0:03:04,0:03:09,80,22,99,9,9,3,Ja. (lacht),30,20,0,0,5,1.019,1
4,13,21,1,0:03:24,0:03:26,80,21,30,3,9,2,"Das war einfach gar keine Antwort auf seine Frage, aber/",40,60,0,0,2,1.019,1
4,13,22,2,0:03:27,0:03:27,80,21,30,3,9,2,Nö. (schüttelt den Kopf),40,60,0,0,1,1.019,1
4,13,23,2,0:04:30,0:04:31,99,21,12,9,9,3,(lacht),20,99,0,0,1,1.019,1
4,13,24,1,0:04:30,0:04:31,99,21,12,9,9,3,(lächelt),20,99,0,0,1,1.019,1
4,13,25,2,0:04:56,0:04:57,99,21,12,3,9,3,"(lautes Ein- und Ausatmen, verdreht Augen)",20,99,0,1,1,1.019,1
4,13,26,2,0:05:26,0:05:29,80,71,12,9,9,3,"(lacht) Das ist auch echt schwer, in so einem Duell den zu ignorieren. (lacht)",20,70,0,0,3,1.019,1
4,13,27,1,0:05:27,0:05:29,80,71,12,9,9,3,Ja. (lacht),20,70,0,0,2,1.019,1
4,13,28,2,0:06:51,0:06:53,99,71,50,9,9,3,"(lacht, schüttelt den Kopf)",20,99,0,1,2,1.019,1
4,13,29,1,0:06:54,0:06:55,80,71,50,9,9,3,Jetzt batteln die sich so. (Geste),40,20,0,0,1,1.019,1
4,13,30,2,0:06:55,0:06:58,80,71,50,9,9,3,Das stimmt nicht. Stefan stört auch einfach. (lacht),60,40,0,0,3,1.019,1
4,13,31,1,0:06:59,0:07:01,80,71,50,9,9,3,"(lacht) Der passt da nicht so ganz rein, aber/",40,60,0,0,2,1.019,1
4,13,32,2,0:11:36,0:11:43,80,31,37,9,9,3,"(lacht) Boah. Boah. Boah, jetzt geht's richtig steil.",20,40,0,0,7,1.019,1
4,13,33,1,0:11:36,0:11:41,80,31,37,9,9,3,(lacht) Jetzt wird's hart.,20,40,0,0,5,1.019,1
4,13,34,2,0:11:47,0:11:52,80,22,99,9,9,3,"Da sind übrigens noch weiße Perlen bei ihr in der Kette. (deutet auf Fernseher, lacht) Doch nicht ganz so Deutschlandfarben.",30,40,0,0,5,1.019,1
4,13,35,1,0:11:50,0:11:54,80,22,99,9,9,3,"Ooh. (.) Das ist dann für die, äh, Arier.",40,30,0,0,4,1.019,1
4,13,36,1,0:12:12,0:12:14,99,21,99,2,9,3,(lacht),20,99,0,0,2,1.019,1
4,13,37,2,0:12:12,0:12:17,99,21,99,2,9,3,"(lacht, schüttelt den Kopf) Ach, so geil, ey.",20,60,0,0,5,1.019,1
4,13,38,2,0:15:37,0:15:41,80,31,99,9,2,3,"""Liebe Zuschauer und Zuschauer."" (lacht) Frauenfeindlich!",70,40,0,0,4,1.019,1
4,13,39,1,0:15:37,0:15:42,80,31,99,9,2,3,"""Liebe Zuschauer und Zuschauer."" (lacht) Ja, du bist, du bist raus.",70,40,0,0,5,1.019,1
4,13,40,2,0:17:28,0:17:37,80,21,99,2,9,3,(lacht laut) Gleich gibt's ne Schelle. (.) Dieser//,20,40,0,0,9,1.019,1
4,13,41,1,0:17:28,0:17:40,80,21,99,2,9,3,"(lacht, Geste mit der Hand) //Die Frage ist, von wem für wen.",20,40,0,0,12,1.019,1
4,13,42,2,0:17:40,0:17:43,80,22,99,2,9,3,"Dieser Blick, ey. (lacht laut)",20,40,0,0,3,1.019,1
4,13,43,1,0:17:42,0:17:44,80,22,99,2,9,3,Halloohh? (Grimasse),40,70,0,0,2,1.019,1
4,13,44,2,0:17:44,0:17:46,80,22,99,2,9,3,Sag mal! (lacht),70,40,0,0,2,1.019,1
4,13,45,1,0:17:46,0:17:47,80,22,99,2,9,3,"Sag mal, Bengel! (lacht)",70,40,0,0,1,1.019,1
4,13,46,2,0:17:47,0:17:49,80,22,99,2,9,3,Wer bist du denn eigentlich? (lacht),70,40,0,0,2,1.019,1
4,13,47,1,0:17:51,0:17:53,80,22,99,2,9,3,"Da ist er der Gelackmeierte, auf jeden Fall. (lacht)",70,40,0,0,2,1.019,1
4,13,48,2,0:17:55,0:17:55,80,22,99,2,9,3,Geil.,70,60,0,0,1,1.019,1
4,13,49,2,0:18:27,0:18:31,80,62,99,9,9,3,"Guck mal, der Stefan ist aber ganz schön rot im Gesicht (zeigt auf Fernseher). Der fühlt sich nicht so ganz wohl da. (lacht)",40,70,0,0,4,1.019,1
4,13,50,1,0:18:29,0:18:37,80,62,99,9,9,3,"(lacht) Ja, der hat Angst. Hätte der den Fragebogen ausgefüllt hätte der ""Angst"" angekreuzt.",70,80,0,0,8,1.019,1
4,13,51,2,0:18:36,0:18:38,80,62,99,9,9,3,(lacht) Ganz ganz viel.,70,80,0,0,2,1.019,1
4,13,52,2,0:18:46,0:18:51,80,10,50,9,9,3,"Hier die, die stoppen ja die Zeit, ne? (zeigt auf Bildschirm) Dass jeder exakt // gleich viel redet, // ja.",40,30,0,0,5,1.019,1
4,13,53,1,0:18:50,0:18:52,80,10,50,9,9,3,// Gleich lang spricht.// Voll der Quatsch.,40,60,0,0,2,1.019,1
4,13,54,2,0:18:52,0:18:54,80,10,50,9,9,3,"Ja, wenn ich (unv.) so sehe.",40,60,0,0,2,1.019,1
4,13,55,1,0:19:49,0:19:54,99,22,99,9,9,3,(lacht),20,99,0,0,5,1.019,1
4,13,56,2,0:19:50,0:19:54,80,22,99,2,9,3,"(lacht, zeigt auf Fernseher) Die lässt sich nicht dazwischenreden, ne? Das ist so geil.",20,40,0,0,4,1.019,1
4,13,57,1,0:20:23,0:20:26,99,21,38,3,9,3,(atmet laut aus),20,99,0,1,3,1.019,1
4,13,58,1,0:20:30,0:20:32,99,22,99,9,9,3,(lächelt),20,99,0,0,2,1.019,1
4,13,59,1,0:22:00,0:22:03,80,61,41,9,9,3,(lacht) Richtiger Boss.,20,40,0,0,3,1.019,1
4,13,60,2,0:22:00,0:22:05,80,61,41,9,9,3,(lacht) Nach der Show gibt's ein paar Schläge ins Gesicht.,20,40,0,0,5,1.019,1
4,13,61,1,0:22:24,0:22:25,99,31,41,9,9,3,(lächelt),20,99,0,0,1,1.019,1
4,13,63,2,0:24:16,0:24:17,99,31,38,9,9,3,"Ach, der Marshall-Plan.",30,99,0,0,1,1.019,1
4,13,64,1,0:25:11,0:25:14,99,31,11,9,9,3,(lacht),20,99,0,0,3,1.019,1
4,13,65,1,0:27:53,0:27:55,99,21,11,9,9,3,(lacht),20,99,0,0,2,1.019,1
4,13,66,2,0:28:21,0:28:23,99,21,12,9,9,3,(lacht),20,99,0,0,2,1.019,1
4,13,67,1,0:28:23,0:28:24,80,21,12,9,9,3,(lächelt) Und?,20,60,0,0,1,1.019,1
4,13,68,2,0:28:49,0:28:52,99,71,99,9,9,3,(lacht laut),20,99,0,0,3,1.019,1
4,13,69,1,0:28:50,0:28:51,99,71,99,9,9,3,(lacht),20,99,0,0,1,1.019,1
4,13,70,2,0:28:56,0:28:59,99,31,38,9,3,3,"(lächelt, atmet laut aus)",20,99,0,1,3,1.019,1
4,13,71,1,0:29:03,0:29:05,80,31,38,9,2,3,"Ha, er kann's noch auswenig.",40,70,0,0,2,1.019,1
4,13,72,2,0:29:06,0:29:10,80,31,38,9,9,3,(lacht und gestikuliert mit verschiedenen Handbewegungen lautloses Klatschen),70,99,0,0,4,1.019,1
4,13,73,1,0:29:13,0:29:15,80,31,38,9,9,3,Das war jetzt aber ein bisschen vornehm.,70,99,0,0,2,1.019,1
4,13,74,2,0:29:16,0:29:18,80,31,38,9,9,3,(klatscht wiederum mit verschiedenen Handbewegungen),70,99,0,0,2,1.019,1
4,13,75,1,0:29:17,0:29:18,80,31,38,9,9,3,So ein Dumbledore-Klatschen. (lacht),70,99,0,0,1,1.019,1
4,13,76,2,0:29:21,0:29:22,80,31,38,9,3,2,Halt mal die Schnauze (klopft mit dem Kuli an ihr Glas).,70,60,0,0,1,1.019,1
4,13,77,1,0:29:21,0:29:23,80,31,38,9,9,2,(lacht),70,60,0,0,2,1.019,1
4,13,78,2,0:34:06,0:34:07,99,61,41,9,9,3,(lacht),20,99,0,0,1,1.019,1
4,13,79,1,0:34:07,0:34:14,99,61,41,9,9,3,"(lacht, isst ein Weingummi, lacht weiter und prustet aus)",20,99,0,0,7,1.019,1
4,13,80,2,0:34:19,0:34:19,80,31,99,9,2,3,Nur nicht. (? Unv.) (lacht),20,70,0,0,1,1.019,1
4,13,81,1,0:34:19,0:34:20,80,31,99,9,2,3,Ist doch Quatsch. (lacht),20,70,0,0,1,1.019,1
4,13,82,2,0:34:21,0:34:22,80,31,99,9,2,3,Gar nicht (lacht).,20,70,0,0,1,1.019,1
4,13,83,1,0:35:13,0:35:14,99,31,99,9,3,2,(dreht die Augen zur Seite und nuschelt) Oh Gott.,20,99,0,1,1,1.019,1
4,13,84,1,0:35:43,0:35:44,80,51,99,9,9,3,Ich mach mir auch Geld über meinen Job. (lacht),70,99,0,0,1,1.019,1
4,13,85,2,0:35:45,0:35:49,80,51,99,9,9,3,(lacht laut),70,99,0,0,4,1.019,1
4,13,86,2,0:38:14,0:38:21,99,21,37,3,9,2,"(nuschelt gelangweilt) (Unv.) (..) Richtig wichtig. (...) (stößt mit dem Kuli zweimal gegen das Glas, lacht dann)",20,60,0,1,7,1.019,1
4,13,87,1,0:38:22,0:38:24,80,21,37,9,9,3,(schüttelt lachend den Kopf) Hallo!,70,99,0,0,2,1.019,1
4,13,88,1,0:40:46,0:40:48,99,31,99,9,9,3,"(lacht) ""So geht's ja mal nicht."" (imitiert Steinbrück)",20,70,0,0,2,1.019,1
4,13,89,2,0:43:09,0:43:15,99,41,20,9,9,3,(lacht) (..) (lacht),20,99,0,0,6,1.019,1
4,13,90,1,0:43:13,0:43:17,80,31,20,9,1,3,(lacht) Beantwortet ne Frage mit ner Gegenfrage. Gute Taktik.,40,60,0,0,4,1.019,1
4,13,91,2,0:43:17,0:43:18,80,31,20,9,1,3,Herr Steinbrück.,40,60,0,0,1,1.019,1
4,13,92,2,0:43:33,0:43:35,80,62,99,9,9,3,Was sagt denn der Stefan dazu?,70,99,0,0,2,1.019,1
4,13,93,1,0:43:35,0:43:40,80,62,99,9,9,3,"Der ist auffällig ruhig, seit er die Schelle gekriegt hat. (lacht)",70,40,0,0,5,1.019,1
4,13,94,2,0:43:42,0:43:42,80,62,99,9,9,3,(lacht) Ist aber echt so.,70,40,0,0,1,1.019,1
4,13,95,1,0:46:07,0:46:08,80,21,36,3,9,2,"(lacht) Nein. (langgezogen, betont, verdreht die Augen)",60,20,0,1,1,1.019,1
4,13,96,1,0:48:24,0:48:31,80,31,36,9,3,2,"Vielleicht noch ein paar Mal gesetzliche umlagenfinanzierte Rentenversicherung. (..) Das ist ungefähr das achte Mal, dass er das scheiß Wort sagt.",40,60,0,1,7,1.019,1
4,13,97,2,0:48:28,0:48:28,80,31,36,9,9,3,Hmm? (..) (lacht),40,70,0,0,1,1.019,1
4,13,98,2,0:49:25,0:49:26,99,62,99,9,9,3,Mmh.,20,99,0,0,1,1.019,1
4,13,99,1,0:49:27,0:49:29,80,62,99,9,9,3,"(lacht) Hmm, Stefan!",20,70,0,0,2,1.019,1
4,13,100,2,0:49:33,0:49:38,80,61,50,9,9,3,"Hmmmm, (lacht) jaaa, // die denkt sich so, du kleiner Wichser. //",20,70,0,0,5,1.019,1
4,13,101,1,0:49:34,0:49:38,80,61,50,9,9,3,"(lacht) // (zeigt mit dem Finger in die Luft) Hmm, wir sehen uns später. //",20,70,0,0,4,1.019,1
4,13,102,1,0:51:37,0:51:48,80,61,12,9,9,3,(lacht),20,70,0,0,11,1.019,1
4,13,103,2,0:51:38,0:51:47,80,61,12,9,9,3,"(lacht) Mh, wenn es schlecht läuft drei Wochen. (imiterert Raab, lacht)",20,70,0,0,9,1.019,1
4,13,104,1,0:52:10,0:52:13,80,31,36,9,2,3,"Ich möchte ja auch nicht, dass ein Busfahrer einen Bus fährt. Das ist ja totaler Quatsch, aber. (ironisch, Schulterzucken)",70,60,0,0,3,1.019,1
4,13,105,2,0:52:25,0:52:35,80,31,36,9,3,1,"Also irgendwie finde ich es gerade ultra langweilig. // Weil, das geht uns überhaupt nichts an. Weil, bis WIR irgendwann so alt , das wird sich noch so oft verändern. (..) Ist einfach so.",60,50,0,1,10,1.019,1
4,13,106,1,0:52:28,0:52:28,80,31,36,9,3,2,// Ja.,60,99,0,0,1,1.019,1
4,13,107,1,0:52:32,0:52:34,80,31,36,9,9,3,"(lacht, Schulterzucken)",60,50,0,0,2,1.019,1
4,13,108,1,0:52:40,0:52:43,80,31,36,9,2,2,"Obwohl, wir müssen es bezahlen (.) eigentlich.",60,50,0,0,3,1.019,1
4,13,109,2,0:52:45,0:52:47,80,31,36,9,2,2,"Ja, okay. (.) Stimmt.",60,50,0,0,2,1.019,1
4,13,110,2,0:52:57,0:52:57,80,41,34,9,9,3,Hey.,70,99,0,0,1,1.019,1
4,13,111,1,0:52:58,0:52:58,80,41,34,9,9,3,"(lächelt, imitiert Partnerin)",70,99,0,0,1,1.019,1
4,13,122,1,0:59:41,0:59:43,99,71,36,9,9,3,(lacht),20,99,0,0,2,1.019,1
4,13,125,2,1:01:25,1:01:26,80,31,36,9,2,3,Hmm. (lacht),20,99,0,0,1,1.019,1
4,13,126,1,1:01:27,1:01:28,80,31,36,9,2,3,(lacht) Laber.,20,70,0,0,1,1.019,1
4,13,127,2,1:04:23,1:04:25,80,31,36,9,2,3,Erzieher und Erzieher. (lächelt) Schon wieder.,40,99,0,0,2,1.019,1
4,13,128,1,1:04:27,1:04:28,80,31,36,9,2,3,(lächelt) So ein richtiger Boss.,40,70,0,0,1,1.019,1
4,13,129,2,1:04:54,1:04:55,80,22,99,2,9,3,"Die guckt aber auch (imitiert Merkels Gesichtsausdruck, lacht)",40,70,0,0,1,1.019,1
4,13,130,1,1:04:57,1:04:58,80,22,99,2,9,3,Bisschen schmollen. (lacht),40,70,0,0,1,1.019,1
4,13,131,1,1:06:19,1:06:26,80,51,36,9,9,3,"Der hat doch eben gesagt, nur Frauen? (.) Warum FRAUEN ihre Kinder in die KiTa schicken, oder zu Hause bleiben.",40,99,0,0,7,1.019,1
4,13,132,2,1:06:25,1:06:27,80,51,36,9,9,3,"Ja, weil Männer das nicht können.",60,40,0,0,2,1.019,1
4,13,133,1,1:06:28,1:06:28,80,51,36,9,9,3,Pfft.,60,99,0,0,1,1.019,1
4,13,134,2,1:06:29,1:06:32,80,51,36,9,9,3,"Jetzt kannst du ja auch mal protestieren. (verstellt die Stimme) Ey, männerfeindlich!",70,60,0,0,3,1.019,1
4,13,135,1,1:06:32,1:06:33,80,51,36,9,9,3,(lacht),70,60,0,0,1,1.019,1
4,13,136,2,1:07:02,1:07:04,80,31,36,9,9,3,(hebt den Zeigefinger mahnend richtung Partner),70,99,0,0,2,1.019,1
4,13,137,1,1:07:02,1:07:08,80,31,36,9,9,3,"(lacht) (..) Allen FRAUEN, die sonst eigentlich in die Küche gehören. Okay.",70,99,0,0,6,1.019,1
4,13,138,1,1:07:27,1:07:29,80,41,99,9,9,3,"Mächtigste, erfolgreichste UND mächtigste.",40,70,0,0,2,1.019,1
4,13,139,2,1:07:30,1:07:33,80,41,99,9,9,3,Wow (sehr langgezogen). Oooh. Zweimal mächtig. (unv),70,40,0,0,3,1.019,1
4,13,140,1,1:08:21,1:08:23,80,21,36,2,9,3,(hebt den Zeigefinger und lacht),40,60,0,0,2,1.019,1
4,13,141,2,1:08:21,1:08:23,80,21,36,2,9,3,(hebt den Zeigefinger und lacht),40,60,0,0,2,1.019,1
4,13,143,2,1:08:52,1:08:53,99,61,33,9,9,3,Mmmm.,20,99,0,0,1,1.019,1
4,13,144,1,1:11:04,1:11:05,80,21,11,2,9,2,Das ist eine gute Taktik auch.,60,70,0,0,1,1.019,1
4,13,145,1,1:14:00,1:14:02,99,61,33,9,9,3,"(verdreht die Aufen, pustet die Backen auf und atmet laut aus)",20,99,0,1,2,1.019,1
4,13,146,2,1:14:02,1:14:04,80,61,33,9,9,3,(lacht) Guter Mann.,20,70,0,0,2,1.019,1
4,13,147,1,1:14:02,1:14:05,80,61,33,9,9,3,(lacht),20,70,0,0,3,1.019,1
4,13,148,2,1:15:21,1:15:22,99,31,33,9,2,3,(klopft mit dem Finger auf den Tisch),70,99,0,0,1,1.019,1
4,13,149,1,1:15:24,1:15:25,80,31,33,9,2,3,WAS denn sonst?,70,99,0,0,1,1.019,1
4,13,150,2,1:15:26,1:15:27,80,31,33,9,2,3,ECHTE deutsche Staatsbürger.,70,99,0,0,1,1.019,1
4,13,151,1,1:16:51,1:16:53,99,51,33,9,9,3,(lächelt),20,99,0,0,2,1.019,1
4,13,152,2,1:16:56,1:16:57,80,51,33,9,9,3,Kontaktpunkte. Knotenpunkte. (imitiert Kloeppel),70,99,0,0,1,1.019,1
4,13,153,1,1:16:58,1:16:59,80,51,33,9,9,3,Knotenpunkte. (imitiert Kloeppel),70,99,0,0,1,1.019,1
4,13,154,2,1:17:00,1:17:02,80,51,33,9,9,3,"Der redet immer so ganz kompetent. Joa. (ironisch, imitiert Kloeppel)",70,40,0,0,2,1.019,1
4,13,155,2,1:17:04,1:17:05,80,51,33,9,9,3,Joa.,70,99,0,0,1,1.019,1
4,13,156,1,1:17:06,1:17:07,80,51,33,9,9,3,"Joa, hmm, joa.",70,99,0,0,1,1.019,1
4,13,157,2,1:17:08,1:17:11,80,51,33,9,9,3,Es gibt auch viele Kontaktpunkte. (macht Merkelrauten-Geste),70,99,0,0,3,1.019,1
4,13,158,1,1:17:11,1:17:17,80,51,33,9,9,3,(lacht) (.) (lacht),70,99,0,0,6,1.019,1
4,13,159,2,1:17:13,1:17:16,80,51,33,9,9,3,"Druckpunkt. (macht Schulkinderscherz: macht Lochgeste mit der Hand, in die Partner schauen soll, deutet gestisch an, den Partner zu schlagen, lacht) Höhö.",70,99,0,0,3,1.019,1
4,13,160,1,1:17:40,1:17:42,80,31,31,9,2,3,Zwoter MilitärSCHLACH. (imitiert Steinbrück),70,40,0,0,2,1.019,1
4,13,161,2,1:17:43,1:17:44,80,31,31,9,2,3,Schlach. (klopft mit dem Stift gegen das Glas),70,40,0,0,1,1.019,1
4,13,162,1,1:19:27,1:19:30,80,31,31,9,2,3,In diesem Jahrhundert. Der seit etwa 13 Jahren läuft.,30,70,0,0,3,1.019,1
4,13,163,2,1:19:32,1:19:32,80,31,31,9,2,3,(zustimmendes Hmm),30,70,0,0,1,1.019,1
4,13,164,1,1:21:17,1:21:17,99,31,99,9,9,3,(lacht),20,99,0,0,1,1.019,1
4,13,165,2,1:21:18,1:21:18,99,31,99,9,9,3,(lacht),20,99,0,0,1,1.019,1
4,13,166,1,1:22:01,1:22:03,99,61,12,9,9,3,(lacht),20,99,0,0,2,1.019,1
4,13,167,2,1:22:04,1:22:08,80,61,12,9,9,3,Was ist denn jetzt los? Hallo! Bei ihm traut er sich. (lacht),40,20,0,0,4,1.019,1
4,13,168,1,1:22:07,1:22:10,80,61,12,9,9,3,(lacht) Zum Ende noch mal ein bisschen pöbeln.,40,20,0,0,3,1.019,1
